steps,episodes,mean_return,mean_episode_len,success_rate,episode_collision_rate,collision_rate,ground_collision_rate,self_collision_rate,obstacle_collision_rate,target_distance,min_obstacle_distance,actor_loss,critic_loss,noise_std,replay_size
217088,952,213.14668966413427,309.57142857142856,0.0,0.5714285714285714,0.001953125,0.001953125,0.0,0.0,0.7826028796276373,0.45932024411726846,-101.61692810058594,2.1794660091400146,0.03,100000
219136,961,96.97007199806352,204.88888888888889,0.0,0.6666666666666666,0.0029296875,0.00146484375,0.0,0.00146484375,0.9356917271367704,0.42829729663265137,-100.48399353027344,52.98080825805664,0.03,100000
221184,971,78.74847948054472,206.7,0.0,0.8,0.00390625,0.0009765625,0.00048828125,0.00244140625,1.0313244114643862,0.5405998923525343,-99.9523696899414,56.18885040283203,0.03,100000
223232,979,342.8107239013409,283.25,0.0,0.375,0.00146484375,0.00048828125,0.0,0.0009765625,0.5143873997661705,0.4827630559294272,-102.21410369873047,109.8333740234375,0.03,100000
225280,993,19.53692100691764,137.57142857142858,0.0,0.7857142857142857,0.00537109375,0.00537109375,0.0,0.0,0.9948173739537874,0.4941727204449004,-101.6194076538086,83.74505615234375,0.03,100000
227328,1000,262.358187806243,296.14285714285717,0.0,0.42857142857142855,0.00146484375,0.0,0.0,0.00146484375,0.6671434780511297,0.5172756273118296,-101.23088073730469,112.56128692626953,0.03,100000
229376,1006,296.43680808332596,306.6666666666667,0.0,0.3333333333333333,0.0009765625,0.0,0.00048828125,0.00048828125,0.824590943657945,0.35913068267705206,-100.58885192871094,3.4496686458587646,0.03,100000
231424,1012,305.63327806007965,348.1666666666667,0.0,0.3333333333333333,0.0009765625,0.0,0.0,0.0009765625,0.91693460284217,0.33217875230986693,-102.09587097167969,56.98634719848633,0.03,100000
233472,1019,319.32097942476236,303.14285714285717,0.0,0.14285714285714285,0.00048828125,0.0,0.0,0.00048828125,0.9313642482889208,0.3223281248765054,-101.72398376464844,33.26123809814453,0.03,100000
235520,1025,363.347706910319,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9916653017605543,0.544437274067149,-102.1380615234375,15.144609451293945,0.03,100000
237568,1032,328.6809572483712,306.14285714285717,0.0,0.14285714285714285,0.00048828125,0.0,0.0,0.00048828125,0.684424863027161,0.5283506291930875,-100.8924560546875,96.88604736328125,0.03,100000
239616,1039,242.77023587850408,263.57142857142856,0.0,0.42857142857142855,0.00146484375,0.0009765625,0.0,0.00048828125,0.846543849256782,0.34156447062117024,-102.17654418945312,56.751625061035156,0.03,100000
241664,1047,247.12323567042995,257.5,0.0,0.375,0.00146484375,0.0009765625,0.00048828125,0.0,1.0462776250579415,0.3833864166316792,-100.99263763427734,2.1738641262054443,0.03,100000
243712,1054,272.9195587203044,280.42857142857144,0.0,0.2857142857142857,0.0009765625,0.00048828125,0.0,0.00048828125,0.3509909738636459,0.1301188776782812,-101.05816650390625,40.85854721069336,0.03,100000
245760,1060,386.0424359631908,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6218435442529389,0.32963586501312336,-101.4385757446289,2.5178797245025635,0.03,100000
247808,1067,410.3509820653138,330.57142857142856,0.0,0.14285714285714285,0.00048828125,0.0,0.0,0.00048828125,0.6822416250978639,0.36849979867547406,-99.70794677734375,55.6431999206543,0.03,100000
249856,1072,410.9437340620575,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9846055620587669,0.3642829907466313,-102.4473648071289,110.3472900390625,0.03,100000
251904,1079,416.33800268522094,332.14285714285717,0.0,0.14285714285714285,0.00048828125,0.0,0.0,0.00048828125,0.44771013561470574,0.4690589052794631,-101.80366516113281,1.8546793460845947,0.03,100000
253952,1085,456.26744063875793,342.8333333333333,0.0,0.16666666666666666,0.00048828125,0.00048828125,0.0,0.0,0.6735031957588278,0.46140757802909144,-101.09314727783203,3.0088143348693848,0.03,100000
256000,1091,287.46495353297263,313.3333333333333,0.0,0.6666666666666666,0.001953125,0.0009765625,0.0009765625,0.0,1.1805227920414463,0.39259979284189356,-100.81044006347656,5.2005720138549805,0.03,100000
258048,1098,237.1796235755435,291.42857142857144,0.0,0.5714285714285714,0.001953125,0.00146484375,0.00048828125,0.0,0.47660916477248466,0.11651807662973401,-101.86134338378906,111.9315185546875,0.03,100000
260096,1105,209.26320431347378,306.57142857142856,0.0,0.5714285714285714,0.001953125,0.0009765625,0.0009765625,0.0,0.9097385423506119,0.49828389951985225,-102.38459777832031,29.00193214416504,0.03,100000
262144,1111,318.75163060789436,305.5,0.0,0.3333333333333333,0.0009765625,0.0009765625,0.0,0.0,0.9598425286436019,0.46567155977426006,-101.26941680908203,1.95527184009552,0.03,100000
264192,1119,206.0071363159778,274.625,0.0,0.625,0.00244140625,0.001953125,0.00048828125,0.0,1.3544680172993062,0.3863257389791542,-98.93209838867188,98.7396240234375,0.03,100000
266240,1125,339.9494471257085,311.8333333333333,0.0,0.3333333333333333,0.0009765625,0.0009765625,0.0,0.0,0.5533956810538939,0.29500503244413623,-99.72755432128906,40.167266845703125,0.03,100000
268288,1131,364.4093257887461,345.6666666666667,0.0,0.16666666666666666,0.00048828125,0.0,0.0,0.00048828125,0.6791986877071265,0.2749218337652402,-100.614501953125,1.1632544994354248,0.03,100000
270336,1138,227.5615178985435,293.0,0.0,0.5714285714285714,0.001953125,0.0,0.001953125,0.0,0.5520582245541714,0.3831735791128238,-99.47149658203125,54.32583999633789,0.03,100000
272384,1145,380.5010540219946,331.7142857142857,0.0,0.2857142857142857,0.0009765625,0.0,0.0,0.0009765625,0.8649942327869995,0.45493510097005846,-98.27153015136719,104.75834655761719,0.03,100000
274432,1150,381.81718720862364,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6522598285715797,0.15553710521492883,-101.16580200195312,46.1483154296875,0.03,100000
276480,1157,353.29550981444345,326.7142857142857,0.0,0.2857142857142857,0.0009765625,0.0,0.00048828125,0.00048828125,1.0093029297916052,0.4471464860751928,-100.61038970947266,3.144322156906128,0.03,100000
278528,1164,274.74779175751195,300.85714285714283,0.0,0.42857142857142855,0.00146484375,0.0,0.0,0.00146484375,0.8512369605243156,0.32263376506473457,-100.31710815429688,1.5584495067596436,0.03,100000
280576,1171,215.0230999304254,275.2857142857143,0.0,0.42857142857142855,0.00146484375,0.0,0.0,0.00146484375,1.1593355079089727,0.37518793846226106,-100.89285278320312,68.70194244384766,0.03,100000
282624,1177,277.53576885908257,340.8333333333333,0.0,0.5,0.00146484375,0.00048828125,0.0,0.0009765625,1.0301905451384217,0.23354483826534625,-102.35810852050781,54.9603157043457,0.03,100000
284672,1183,241.23228191541,326.0,0.0,0.6666666666666666,0.001953125,0.0,0.0009765625,0.0009765625,1.1831011352621015,0.3522652675732458,-99.48594665527344,55.347930908203125,0.03,100000
286720,1190,270.0636095400545,321.42857142857144,0.0,0.5714285714285714,0.001953125,0.0,0.001953125,0.0,0.8352885346914003,0.5104118803179872,-100.95152282714844,41.33821105957031,0.03,100000
288768,1198,158.36039613672432,253.75,0.0,0.625,0.00244140625,0.00048828125,0.00146484375,0.00048828125,0.562631270378624,0.23033352860579945,-102.489990234375,95.56117248535156,0.03,100000
290816,1204,360.3521451114302,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4457555937223488,0.26580022276575815,-103.70986938476562,1.6859833002090454,0.03,100000
292864,1221,-85.59800792685962,117.3529411764706,0.0,1.0,0.00830078125,0.00341796875,0.00341796875,0.00146484375,0.6641414129153944,0.35940278812865173,-101.76239013671875,6.990477561950684,0.03,100000
294912,1231,102.54775664404269,192.7,0.0,0.8,0.00390625,0.0029296875,0.0009765625,0.0,1.1245132868544423,0.39217242997539264,-102.7802505493164,242.50991821289062,0.03,100000
296960,1239,94.37765733863732,252.875,0.0,0.75,0.0029296875,0.0,0.0,0.0029296875,0.7444792002849219,0.2641557051568642,-101.21810913085938,1.8402764797210693,0.03,100000
